type,query,func_name,plantime,estcost,exectime,cost ratio,time ratio
" derived from q34, udf in predicate, big difference using result cache","EXPLAIN ANALYZE SELECT c_last_name, c_first_name, c_salutation, c_preferred_cust_flag, ss_ticket_number, cnt FROM   (SELECT ss_ticket_number, ss_customer_sk, Count(*) cnt FROM   store_sales, date_dim, store, household_demographics WHERE  store_sales.ss_sold_date_sk = date_dim.d_date_sk AND store_sales.ss_store_sk = store.s_store_sk AND store_sales.ss_hdemo_sk = household_demographics.hd_demo_sk AND ( date_dim.d_dom BETWEEN 1 AND 3 OR date_dim.d_dom BETWEEN 25 AND 28 ) AND ( household_demographics.hd_buy_potential = '>10000' OR household_demographics.hd_buy_potential = 'unknown' ) AND household_demographics.hd_vehicle_count > 0 AND ( CASE WHEN household_demographics.hd_vehicle_count > 0 THEN household_demographics.hd_dep_count / household_demographics.hd_vehicle_count ELSE NULL END ) > 1.2 AND date_dim.d_year IN ( 1999, 1999 + 1, 1999 + 2 ) AND store.s_county IN ( 'Williamson County', 'Williamson County', 'Williamson County', 'Williamson County' , 'Williamson County', 'Williamson County', 'Williamson County', 'Williamson County' ) And sudf_7_profitableManager(store.s_manager, 2001)<=0 GROUP  BY ss_ticket_number, ss_customer_sk) dn, customer WHERE  ss_customer_sk = c_customer_sk AND cnt BETWEEN 15 AND 20 ORDER  BY c_last_name, c_first_name, c_salutation, c_preferred_cust_flag DESC",sudf_7_profitableManager,2.747,89514.61,14143.556666666664,1.0,1.0
" derived from q34, udf in predicate, big difference using result cache","EXPLAIN ANALYZE  SELECT c_last_name, c_first_name, c_salutation, c_preferred_cust_flag, ss_ticket_number, cnt FROM   (SELECT ss_ticket_number, ss_customer_sk, Count(*) cnt FROM   store_sales, date_dim, store, household_demographics WHERE  store_sales.ss_sold_date_sk = date_dim.d_date_sk AND store_sales.ss_store_sk = store.s_store_sk AND store_sales.ss_hdemo_sk = household_demographics.hd_demo_sk AND ( date_dim.d_dom BETWEEN 1 AND 3 OR date_dim.d_dom BETWEEN 25 AND 28 ) AND ( household_demographics.hd_buy_potential = '>10000' OR household_demographics.hd_buy_potential = 'unknown' ) AND household_demographics.hd_vehicle_count > 0 AND ( CASE WHEN household_demographics.hd_vehicle_count > 0 THEN household_demographics.hd_dep_count / household_demographics.hd_vehicle_count ELSE NULL END ) > 1.2 AND date_dim.d_year IN ( 1999, 1999 + 1, 1999 + 2 ) AND store.s_county IN ( 'Williamson County', 'Williamson County', 'Williamson County', 'Williamson County' , 'Williamson County', 'Williamson County', 'Williamson County', 'Williamson County' ) And sudf_7_profitableManager_null(store.s_manager, 2001)<=0 GROUP  BY ss_ticket_number, ss_customer_sk) dn, customer WHERE  ss_customer_sk = c_customer_sk AND cnt BETWEEN 15 AND 20 ORDER  BY c_last_name, c_first_name, c_salutation, c_preferred_cust_flag DESC",sudf_7_profitableManager_null,2.903,89514.61,12799.07,1.0,1.105045653056563
" derived from q34, udf in predicate, big difference using result cache","EXPLAIN ANALYZE SELECT c_last_name, c_first_name, c_salutation, c_preferred_cust_flag, ss_ticket_number, cnt FROM   (SELECT ss_ticket_number, ss_customer_sk, Count(*) cnt FROM   store_sales, date_dim, store, household_demographics WHERE  store_sales.ss_sold_date_sk = date_dim.d_date_sk AND store_sales.ss_store_sk = store.s_store_sk AND store_sales.ss_hdemo_sk = household_demographics.hd_demo_sk AND ( date_dim.d_dom BETWEEN 1 AND 3 OR date_dim.d_dom BETWEEN 25 AND 28 ) AND ( household_demographics.hd_buy_potential = '>10000' OR household_demographics.hd_buy_potential = 'unknown' ) AND household_demographics.hd_vehicle_count > 0 AND ( CASE WHEN household_demographics.hd_vehicle_count > 0 THEN household_demographics.hd_dep_count / household_demographics.hd_vehicle_count ELSE NULL END ) > 1.2 AND date_dim.d_year IN ( 1999, 1999 + 1, 1999 + 2 ) AND store.s_county IN ( 'Williamson County', 'Williamson County', 'Williamson County', 'Williamson County' , 'Williamson County', 'Williamson County', 'Williamson County', 'Williamson County' ) And sudf_7_profitableManager(store.s_manager, date_dim.d_year)<=0 GROUP  BY ss_ticket_number, ss_customer_sk) dn, customer WHERE  ss_customer_sk = c_customer_sk AND cnt BETWEEN 15 AND 20 ORDER  BY c_last_name, c_first_name, c_salutation, c_preferred_cust_flag DESC",sudf_7_profitableManager,0.0,0.0,120000.0,1.0,1.0
" derived from q34, udf in predicate, big difference using result cache","EXPLAIN ANALYZE  SELECT c_last_name, c_first_name, c_salutation, c_preferred_cust_flag, ss_ticket_number, cnt FROM   (SELECT ss_ticket_number, ss_customer_sk, Count(*) cnt FROM   store_sales, date_dim, store, household_demographics WHERE  store_sales.ss_sold_date_sk = date_dim.d_date_sk AND store_sales.ss_store_sk = store.s_store_sk AND store_sales.ss_hdemo_sk = household_demographics.hd_demo_sk AND ( date_dim.d_dom BETWEEN 1 AND 3 OR date_dim.d_dom BETWEEN 25 AND 28 ) AND ( household_demographics.hd_buy_potential = '>10000' OR household_demographics.hd_buy_potential = 'unknown' ) AND household_demographics.hd_vehicle_count > 0 AND ( CASE WHEN household_demographics.hd_vehicle_count > 0 THEN household_demographics.hd_dep_count / household_demographics.hd_vehicle_count ELSE NULL END ) > 1.2 AND date_dim.d_year IN ( 1999, 1999 + 1, 1999 + 2 ) AND store.s_county IN ( 'Williamson County', 'Williamson County', 'Williamson County', 'Williamson County' , 'Williamson County', 'Williamson County', 'Williamson County', 'Williamson County' ) And sudf_7_profitableManager_null(store.s_manager, date_dim.d_year)<=0 GROUP  BY ss_ticket_number, ss_customer_sk) dn, customer WHERE  ss_customer_sk = c_customer_sk AND cnt BETWEEN 15 AND 20 ORDER  BY c_last_name, c_first_name, c_salutation, c_preferred_cust_flag DESC",sudf_7_profitableManager_null,0.0,0.0,120000.0,inf,inf
" derived from sqlprocbench, udf in projection, no difference","EXPLAIN ANALYZE select t.depCount, sudf_5_morEveRatio(t.depCount) from (select distinct cd_dep_count as depCount from customer_demographics)t",sudf_5_morEveRatio,0.622,45839.89,5911.55,1.0,1.0
" derived from sqlprocbench, udf in projection, no difference","EXPLAIN ANALYZE  select t.depCount, sudf_5_morEveRatio_null(t.depCount) from (select distinct cd_dep_count as depCount from customer_demographics)t",sudf_5_morEveRatio_null,0.553,45839.89,5794.702666666667,1.0,1.020164508872126
" derived from q35, udf in projection, big difference using result cache","EXPLAIN ANALYZE SELECT ca_state, cd_gender, cd_marital_status, cd_dep_count, Count(*) cnt1, Stddev_samp(cd_dep_count), Avg(cd_dep_count), Max(cd_dep_count), sudf_5_morEveRatio(cd_dep_count) cd_dep_employed_count, Count(*) cnt2, Stddev_samp(cd_dep_employed_count), Avg(cd_dep_employed_count), Max(cd_dep_employed_count), cd_dep_college_count, Count(*) cnt3, Stddev_samp(cd_dep_college_count), Avg(cd_dep_college_count), Max(cd_dep_college_count) FROM   customer c, customer_address ca, customer_demographics WHERE  c.c_current_addr_sk = ca.ca_address_sk AND cd_demo_sk = c.c_current_cdemo_sk AND EXISTS (SELECT * FROM   store_sales, date_dim WHERE  c.c_customer_sk = ss_customer_sk AND ss_sold_date_sk = d_date_sk AND d_year = 2001 AND d_qoy < 4) AND ( EXISTS (SELECT * FROM   web_sales, date_dim WHERE  c.c_customer_sk = ws_bill_customer_sk AND ws_sold_date_sk = d_date_sk AND d_year = 2001 AND d_qoy < 4) OR EXISTS (SELECT * FROM   catalog_sales, date_dim WHERE  c.c_customer_sk = cs_ship_customer_sk AND cs_sold_date_sk = d_date_sk AND d_year = 2001 AND d_qoy < 4) ) GROUP  BY ca_state, cd_gender, cd_marital_status, cd_dep_count, cd_dep_employed_count, cd_dep_college_count ORDER  BY ca_state, cd_gender, cd_marital_status, cd_dep_count, cd_dep_employed_count, cd_dep_college_count LIMIT 100",sudf_5_morEveRatio,4.747,792172392.98,66038.83433333335,1.0,1.0
" derived from q35, udf in projection, big difference using result cache","EXPLAIN ANALYZE  SELECT ca_state, cd_gender, cd_marital_status, cd_dep_count, Count(*) cnt1, Stddev_samp(cd_dep_count), Avg(cd_dep_count), Max(cd_dep_count), sudf_5_morEveRatio_null(cd_dep_count) cd_dep_employed_count, Count(*) cnt2, Stddev_samp(cd_dep_employed_count), Avg(cd_dep_employed_count), Max(cd_dep_employed_count), cd_dep_college_count, Count(*) cnt3, Stddev_samp(cd_dep_college_count), Avg(cd_dep_college_count), Max(cd_dep_college_count) FROM   customer c, customer_address ca, customer_demographics WHERE  c.c_current_addr_sk = ca.ca_address_sk AND cd_demo_sk = c.c_current_cdemo_sk AND EXISTS (SELECT * FROM   store_sales, date_dim WHERE  c.c_customer_sk = ss_customer_sk AND ss_sold_date_sk = d_date_sk AND d_year = 2001 AND d_qoy < 4) AND ( EXISTS (SELECT * FROM   web_sales, date_dim WHERE  c.c_customer_sk = ws_bill_customer_sk AND ws_sold_date_sk = d_date_sk AND d_year = 2001 AND d_qoy < 4) OR EXISTS (SELECT * FROM   catalog_sales, date_dim WHERE  c.c_customer_sk = cs_ship_customer_sk AND cs_sold_date_sk = d_date_sk AND d_year = 2001 AND d_qoy < 4) ) GROUP  BY ca_state, cd_gender, cd_marital_status, cd_dep_count, cd_dep_employed_count, cd_dep_college_count ORDER  BY ca_state, cd_gender, cd_marital_status, cd_dep_count, cd_dep_employed_count, cd_dep_college_count LIMIT 100",sudf_5_morEveRatio_null,4.264,792172392.98,66306.46166666667,1.0,0.995963782011492
" derived from q35, udf in projection and predicate, big difference using result cache","EXPLAIN ANALYZE SELECT ca_state, cd_gender, cd_marital_status, cd_dep_count, Count(*) cnt1, Stddev_samp(cd_dep_count), Avg(cd_dep_count), Max(cd_dep_count), sudf_5_morEveRatio(cd_dep_count) cd_dep_employed_count, Count(*) cnt2, Stddev_samp(cd_dep_employed_count), Avg(cd_dep_employed_count), Max(cd_dep_employed_count), cd_dep_college_count, Count(*) cnt3, Stddev_samp(cd_dep_college_count), Avg(cd_dep_college_count), Max(cd_dep_college_count) FROM   customer c, customer_address ca, customer_demographics WHERE  c.c_current_addr_sk = ca.ca_address_sk AND cd_demo_sk = c.c_current_cdemo_sk AND EXISTS (SELECT * FROM   store_sales, date_dim WHERE  c.c_customer_sk = ss_customer_sk AND ss_sold_date_sk = d_date_sk AND d_year = 2001 AND d_qoy < 4) AND ( EXISTS (SELECT * FROM   web_sales, date_dim WHERE  c.c_customer_sk = ws_bill_customer_sk AND ws_sold_date_sk = d_date_sk AND d_year = 2001 AND d_qoy < 4) OR EXISTS (SELECT * FROM   catalog_sales, date_dim WHERE  c.c_customer_sk = cs_ship_customer_sk AND cs_sold_date_sk = d_date_sk AND d_year = 2001 AND d_qoy < 4) ) AND sudf_5_morEveRatio(cd_dep_count) > 1 GROUP  BY ca_state, cd_gender, cd_marital_status, cd_dep_count, cd_dep_employed_count, cd_dep_college_count ORDER  BY ca_state, cd_gender, cd_marital_status, cd_dep_count, cd_dep_employed_count, cd_dep_college_count LIMIT 100",sudf_5_morEveRatio,0.0,0.0,120000.0,1.0,1.0
" derived from q35, udf in projection and predicate, big difference using result cache","EXPLAIN ANALYZE  SELECT ca_state, cd_gender, cd_marital_status, cd_dep_count, Count(*) cnt1, Stddev_samp(cd_dep_count), Avg(cd_dep_count), Max(cd_dep_count), sudf_5_morEveRatio_null(cd_dep_count) cd_dep_employed_count, Count(*) cnt2, Stddev_samp(cd_dep_employed_count), Avg(cd_dep_employed_count), Max(cd_dep_employed_count), cd_dep_college_count, Count(*) cnt3, Stddev_samp(cd_dep_college_count), Avg(cd_dep_college_count), Max(cd_dep_college_count) FROM   customer c, customer_address ca, customer_demographics WHERE  c.c_current_addr_sk = ca.ca_address_sk AND cd_demo_sk = c.c_current_cdemo_sk AND EXISTS (SELECT * FROM   store_sales, date_dim WHERE  c.c_customer_sk = ss_customer_sk AND ss_sold_date_sk = d_date_sk AND d_year = 2001 AND d_qoy < 4) AND ( EXISTS (SELECT * FROM   web_sales, date_dim WHERE  c.c_customer_sk = ws_bill_customer_sk AND ws_sold_date_sk = d_date_sk AND d_year = 2001 AND d_qoy < 4) OR EXISTS (SELECT * FROM   catalog_sales, date_dim WHERE  c.c_customer_sk = cs_ship_customer_sk AND cs_sold_date_sk = d_date_sk AND d_year = 2001 AND d_qoy < 4) ) AND sudf_5_morEveRatio_null(cd_dep_count) > 1 GROUP  BY ca_state, cd_gender, cd_marital_status, cd_dep_count, cd_dep_employed_count, cd_dep_college_count ORDER  BY ca_state, cd_gender, cd_marital_status, cd_dep_count, cd_dep_employed_count, cd_dep_college_count LIMIT 100",sudf_5_morEveRatio_null,0.0,0.0,120000.0,inf,inf
 procbench with null check,EXPLAIN ANALYZE SELECT * from item where sudf_8_maxretclass() is not null and i_class = sudf_8_maxretclass(),sudf_8_maxretclass,0.0,0.0,120000.0,1.0,1.0
 procbench without null check,EXPLAIN ANALYZE SELECT * from item where i_class = sudf_8_maxretclass(),sudf_8_maxretclass,0.0,0.0,120000.0,inf,inf
" q67 in predicate, 175892 vs. 12663 with null check","EXPLAIN ANALYZE select from (select i_category ,i_class ,i_brand ,i_product_name ,d_year ,d_qoy ,d_moy ,s_store_id ,sumsales ,rank() over (partition by i_category order by sumsales desc) rk from (select i_category ,i_class ,i_brand ,i_product_name ,d_year ,d_qoy ,d_moy ,s_store_id ,sum(coalesce(ss_sales_price*ss_quantity,0)) sumsales from store_sales ,date_dim ,store ,item where  ss_sold_date_sk=d_date_sk and ss_item_sk=i_item_sk and ss_store_sk = s_store_sk and d_month_seq between 1181 and 1181+11 group by  rollup(i_category, i_class, i_brand, i_product_name, d_year, d_qoy, d_moy,s_store_id))dw1) dw2 where rk <= 100 and sudf_8_maxretclass() is not null and i_class = sudf_8_maxretclass() order by i_category ,i_class ,i_brand ,i_product_name ,d_year ,d_qoy ,d_moy ,s_store_id ,sumsales ,rk limit 100",sudf_8_maxretclass,0.0,0.0,120000.0,1.0,1.0
 q67 in predicate without null check,"EXPLAIN ANALYZE select from (select i_category ,i_class ,i_brand ,i_product_name ,d_year ,d_qoy ,d_moy ,s_store_id ,sumsales ,rank() over (partition by i_category order by sumsales desc) rk from (select i_category ,i_class ,i_brand ,i_product_name ,d_year ,d_qoy ,d_moy ,s_store_id ,sum(coalesce(ss_sales_price*ss_quantity,0)) sumsales from store_sales ,date_dim ,store ,item where  ss_sold_date_sk=d_date_sk and ss_item_sk=i_item_sk and ss_store_sk = s_store_sk and d_month_seq between 1181 and 1181+11 group by  rollup(i_category, i_class, i_brand, i_product_name, d_year, d_qoy, d_moy,s_store_id))dw1) dw2 where rk <= 100 and i_class = sudf_8_maxretclass() order by i_category ,i_class ,i_brand ,i_product_name ,d_year ,d_qoy ,d_moy ,s_store_id ,sumsales ,rk limit 100",sudf_8_maxretclass,0.0,0.0,120000.0,inf,inf
 q45 in subquery predicate with null check,"EXPLAIN ANALYZE SELECT ca_zip, ca_state, Sum(ws_sales_price) FROM   web_sales, customer, customer_address, date_dim, item WHERE  ws_bill_customer_sk = c_customer_sk AND c_current_addr_sk = ca_address_sk AND ws_item_sk = i_item_sk AND ( Substr(ca_zip, 1, 5) IN ( '85669', '86197', '88274', '83405', '86475', '85392', '85460', '80348', '81792' ) OR i_item_id IN (SELECT i_item_id FROM   item WHERE  i_item_sk IN ( 2, 3, 5, 7, 11, 13, 17, 19, 23, 29 ) AND sudf_8_maxretclass() is not null and i_class = sudf_8_maxretclass()) ) AND ws_sold_date_sk = d_date_sk AND d_qoy = 1 AND d_year = 2000 GROUP  BY ca_zip, ca_state ORDER  BY ca_zip, ca_state LIMIT 100",sudf_8_maxretclass,2.947,34410.19,4163.364666666667,1.0,1.0
 q45 in subquery predicate without null check,"EXPLAIN ANALYZE SELECT ca_zip, ca_state, Sum(ws_sales_price) FROM   web_sales, customer, customer_address, date_dim, item WHERE  ws_bill_customer_sk = c_customer_sk AND c_current_addr_sk = ca_address_sk AND ws_item_sk = i_item_sk AND ( Substr(ca_zip, 1, 5) IN ( '85669', '86197', '88274', '83405', '86475', '85392', '85460', '80348', '81792' ) OR i_item_id IN (SELECT i_item_id FROM   item WHERE  i_item_sk IN ( 2, 3, 5, 7, 11, 13, 17, 19, 23, 29 ) and i_class = sudf_8_maxretclass()) ) AND ws_sold_date_sk = d_date_sk AND d_qoy = 1 AND d_year = 2000 GROUP  BY ca_zip, ca_state ORDER  BY ca_zip, ca_state LIMIT 100",sudf_8_maxretclass,2.735,34407.69,2511.698,1.0000726581761228,1.6575896730684452
" derived from sqlprocbench, udf in both predicate and projection, bigdifference using result cache","EXPLAIN ANALYZE select c_customer_sk, sudf_12_increaseInWebSpending(c_customer_sk) from customer where c_customer_sk in (select ws_bill_customer_sk from web_sales_history, date_dim where d_date_sk = ws_sold_date_sk and d_year = 2000  INTERSECT  select ws_bill_customer_sk from web_sales_history, date_dim where d_date_sk = ws_sold_date_sk and d_year = 2001 ) and sudf_12_increaseInWebSpending(c_customer_sk) > 0 limit 10",sudf_12_increaseInWebSpending,1.316,5934.15,10009.974666666669,1.0,1.0
" derived from sqlprocbench, udf in both predicate and projection, bigdifference using result cache","EXPLAIN ANALYZE  select c_customer_sk, sudf_12_increaseInWebSpending_null(c_customer_sk) from customer where c_customer_sk in (select ws_bill_customer_sk from web_sales_history, date_dim where d_date_sk = ws_sold_date_sk and d_year = 2000  INTERSECT  select ws_bill_customer_sk from web_sales_history, date_dim where d_date_sk = ws_sold_date_sk and d_year = 2001 ) and sudf_12_increaseInWebSpending_null(c_customer_sk) > 0 limit 10",sudf_12_increaseInWebSpending_null,1.344,5934.15,8780.658333333333,1.0,1.1400027522613625
" derived from q45, udf in projection, no significant difference using result cache","EXPLAIN ANALYZE select c1, c2, sudf_12_increaseInWebSpending(c_customer_sk) from (SELECT ca_zip, ca_state c1, Sum(ws_sales_price) c2, c_customer_sk FROM   web_sales, customer, customer_address, date_dim, item WHERE  ws_bill_customer_sk = c_customer_sk AND c_current_addr_sk = ca_address_sk AND ws_item_sk = i_item_sk AND ( Substr(ca_zip, 1, 5) IN ( '85669', '86197', '88274', '83405', '86475', '85392', '85460', '80348', '81792' ) OR i_item_id IN (SELECT i_item_id FROM   item WHERE  i_item_sk IN ( 2, 3, 5, 7, 11, 13, 17, 19, 23, 29 )) ) AND ws_sold_date_sk = d_date_sk AND d_qoy = 1 AND d_year = 2000 GROUP  BY ca_zip, ca_state, c_customer_sk ORDER  BY ca_zip, ca_state) t",sudf_12_increaseInWebSpending,4.326,34534.89,4584.911999999999,1.0,1.0
" derived from q45, udf in projection, no significant difference using result cache","EXPLAIN ANALYZE  select c1, c2, sudf_12_increaseInWebSpending_null(c_customer_sk) from (SELECT ca_zip, ca_state c1, Sum(ws_sales_price) c2, c_customer_sk FROM   web_sales, customer, customer_address, date_dim, item WHERE  ws_bill_customer_sk = c_customer_sk AND c_current_addr_sk = ca_address_sk AND ws_item_sk = i_item_sk AND ( Substr(ca_zip, 1, 5) IN ( '85669', '86197', '88274', '83405', '86475', '85392', '85460', '80348', '81792' ) OR i_item_id IN (SELECT i_item_id FROM   item WHERE  i_item_sk IN ( 2, 3, 5, 7, 11, 13, 17, 19, 23, 29 )) ) AND ws_sold_date_sk = d_date_sk AND d_qoy = 1 AND d_year = 2000 GROUP  BY ca_zip, ca_state, c_customer_sk ORDER  BY ca_zip, ca_state) t",sudf_12_increaseInWebSpending_null,3.997,34534.89,4545.558,1.0,1.0086576829511358
" derived from q45, udf in projection and predicate, no difference using resultcache","EXPLAIN ANALYZE select c1, c2, sudf_12_increaseInWebSpending(c_customer_sk) from (SELECT ca_zip, ca_state c1, Sum(ws_sales_price) c2, c_customer_sk FROM   web_sales, customer, customer_address, date_dim, item WHERE  ws_bill_customer_sk = c_customer_sk AND c_current_addr_sk = ca_address_sk AND ws_item_sk = i_item_sk AND ( Substr(ca_zip, 1, 5) IN ( '85669', '86197', '88274', '83405', '86475', '85392', '85460', '80348', '81792' ) OR i_item_id IN (SELECT i_item_id FROM   item WHERE  i_item_sk IN ( 2, 3, 5, 7, 11, 13, 17, 19, 23, 29 )) ) AND ws_sold_date_sk = d_date_sk AND d_qoy = 1 AND d_year = 2000 GROUP  BY ca_zip, ca_state, c_customer_sk ORDER  BY ca_zip, ca_state) t where sudf_12_increaseInWebSpending(c_customer_sk) > 0",sudf_12_increaseInWebSpending,4.353,34571.46,4766.768333333333,1.0,1.0
" derived from q45, udf in projection and predicate, no difference using resultcache","EXPLAIN ANALYZE  select c1, c2, sudf_12_increaseInWebSpending_null(c_customer_sk) from (SELECT ca_zip, ca_state c1, Sum(ws_sales_price) c2, c_customer_sk FROM   web_sales, customer, customer_address, date_dim, item WHERE  ws_bill_customer_sk = c_customer_sk AND c_current_addr_sk = ca_address_sk AND ws_item_sk = i_item_sk AND ( Substr(ca_zip, 1, 5) IN ( '85669', '86197', '88274', '83405', '86475', '85392', '85460', '80348', '81792' ) OR i_item_id IN (SELECT i_item_id FROM   item WHERE  i_item_sk IN ( 2, 3, 5, 7, 11, 13, 17, 19, 23, 29 )) ) AND ws_sold_date_sk = d_date_sk AND d_qoy = 1 AND d_year = 2000 GROUP  BY ca_zip, ca_state, c_customer_sk ORDER  BY ca_zip, ca_state) t where sudf_12_increaseInWebSpending_null(c_customer_sk) > 0",sudf_12_increaseInWebSpending_null,4.031,34571.46,4802.141333333333,1.0,0.9926339110941064
" derived from q92, udf in predicate, improv using cache","EXPLAIN ANALYZE SELECT Sum(ws_ext_discount_amt) FROM     web_sales , item , date_dim WHERE    i_manufact_id = 718 AND      i_item_sk = ws_item_sk AND      sudf_nmonthsbefore(d_Date_string, 3) between '2000-05-04' and '2030-10-05' AND      d_date_sk = ws_sold_date_sk AND      ws_ext_discount_amt > ( SELECT 1.3 * avg(ws_ext_discount_amt) FROM   web_sales , date_dim WHERE  ws_item_sk = i_item_sk AND    sudf_nmonthsbefore(d_Date_string, 3) between '1981-08-09' and '2002-03-04' AND    d_date_sk = ws_sold_date_sk) ORDER BY sum(ws_ext_discount_amt) LIMIT 100",sudf_nMonthsBefore,2.164,39203.02,2210.766666666667,1.0,1.0
" derived from q92, udf in predicate, improv using cache","EXPLAIN ANALYZE  SELECT Sum(ws_ext_discount_amt) FROM     web_sales , item , date_dim WHERE    i_manufact_id = 718 AND      i_item_sk = ws_item_sk AND      sudf_nMonthsBefore_null(d_Date_string, 3) between '2000-05-04' and '2030-10-05' AND      d_date_sk = ws_sold_date_sk AND      ws_ext_discount_amt > ( SELECT 1.3 * avg(ws_ext_discount_amt) FROM   web_sales , date_dim WHERE  ws_item_sk = i_item_sk AND    sudf_nMonthsBefore_null(d_Date_string, 3) between '1981-08-09' and '2002-03-04' AND    d_date_sk = ws_sold_date_sk) ORDER BY sum(ws_ext_discount_amt) LIMIT 100",sudf_nMonthsBefore_null,2.293,39203.02,2226.565666666667,1.0,0.9929043188635652
" derived from q92, udf in predicate, no improv using cache","EXPLAIN ANALYZE SELECT Sum(ws_ext_discount_amt) FROM     web_sales , item , date_dim WHERE    i_manufact_id = 718 AND      i_item_sk = ws_item_sk AND      sudf_nmonthsbefore(d_Date_string,6) between '2001-03-04' and '2002-03-04' AND      d_date_sk = ws_sold_date_sk AND      ws_ext_discount_amt > ( SELECT 1.3 * avg(ws_ext_discount_amt) FROM   web_sales , date_dim WHERE  ws_item_sk = i_item_sk AND    d_date_sk = ws_sold_date_sk) ORDER BY sum(ws_ext_discount_amt) LIMIT 100",sudf_nMonthsBefore,1.916,36588.75,1035.203,1.0,1.0
" derived from q92, udf in predicate, no improv using cache","EXPLAIN ANALYZE  SELECT Sum(ws_ext_discount_amt) FROM     web_sales , item , date_dim WHERE    i_manufact_id = 718 AND      i_item_sk = ws_item_sk AND      sudf_nMonthsBefore_null(d_Date_string,6) between '2001-03-04' and '2002-03-04' AND      d_date_sk = ws_sold_date_sk AND      ws_ext_discount_amt > ( SELECT 1.3 * avg(ws_ext_discount_amt) FROM   web_sales , date_dim WHERE  ws_item_sk = i_item_sk AND    d_date_sk = ws_sold_date_sk) ORDER BY sum(ws_ext_discount_amt) LIMIT 100",sudf_nMonthsBefore_null,2.292,36588.75,1032.9273333333333,1.0,1.0022031236789164
" derived from q92, udf in predicate and projection, improv using cache","EXPLAIN ANALYZE SELECT Sum(ws_ext_discount_amt), sudf_nmonthsbefore(d_Date_string, 8) FROM     web_sales , item , date_dim WHERE    i_manufact_id = 718 AND      i_item_sk = ws_item_sk AND      sudf_nmonthsbefore(d_Date_string, 8) between '1995-03-04' and '2002-03-04' AND      d_date_sk = ws_sold_date_sk AND      ws_ext_discount_amt > ( SELECT 1.3 * avg(ws_ext_discount_amt) FROM   web_sales , date_dim WHERE  ws_item_sk = i_item_sk AND sudf_nmonthsbefore(d_Date_string, 8) between '1901-03-04' and '2002-03-04' AND    d_date_sk = ws_sold_date_sk) GROUP BY sudf_nmonthsbefore(d_Date_string, 8) ORDER BY sum(ws_ext_discount_amt) LIMIT 100",sudf_nMonthsBefore,1.901,39203.54,2251.812,1.0,1.0
" derived from q92, udf in predicate and projection, improv using cache","EXPLAIN ANALYZE  SELECT Sum(ws_ext_discount_amt), sudf_nMonthsBefore_null(d_Date_string, 8) FROM     web_sales , item , date_dim WHERE    i_manufact_id = 718 AND      i_item_sk = ws_item_sk AND      sudf_nMonthsBefore_null(d_Date_string, 8) between '1995-03-04' and '2002-03-04' AND      d_date_sk = ws_sold_date_sk AND      ws_ext_discount_amt > ( SELECT 1.3 * avg(ws_ext_discount_amt) FROM   web_sales , date_dim WHERE  ws_item_sk = i_item_sk AND sudf_nMonthsBefore_null(d_Date_string, 8) between '1901-03-04' and '2002-03-04' AND    d_date_sk = ws_sold_date_sk) GROUP BY sudf_nMonthsBefore_null(d_Date_string, 8) ORDER BY sum(ws_ext_discount_amt) LIMIT 100",sudf_nMonthsBefore_null,2.289,39203.54,2217.682333333333,1.0,1.0153897905726503
" derived from q92, udf in predicate, no improv using cache","EXPLAIN ANALYZE SELECT Sum(ws_ext_discount_amt) FROM     web_sales , item , date_dim WHERE    i_manufact_id = 718 AND      i_item_sk = ws_item_sk AND      sudf_nmonthsbefore(i_rec_start_date_string,5) between '1990-03-04' and '2002-03-04' AND      d_date_sk = ws_sold_date_sk AND      ws_ext_discount_amt > ( SELECT 1.3 * avg(ws_ext_discount_amt) FROM   web_sales , date_dim WHERE  ws_item_sk = i_item_sk AND sudf_nmonthsbefore(i_rec_end_date_string,5) between '1980-03-04' and '2002-03-04' AND    d_date_sk = ws_sold_date_sk) ORDER BY sum(ws_ext_discount_amt) LIMIT 100",sudf_nMonthsBefore,2.432,29923.66,1509.0743333333332,1.0,1.0
" derived from q92, udf in predicate, no improv using cache","EXPLAIN ANALYZE  SELECT Sum(ws_ext_discount_amt) FROM     web_sales , item , date_dim WHERE    i_manufact_id = 718 AND      i_item_sk = ws_item_sk AND      sudf_nMonthsBefore_null(i_rec_start_date_string,5) between '1990-03-04' and '2002-03-04' AND      d_date_sk = ws_sold_date_sk AND      ws_ext_discount_amt > ( SELECT 1.3 * avg(ws_ext_discount_amt) FROM   web_sales , date_dim WHERE  ws_item_sk = i_item_sk AND sudf_nMonthsBefore_null(i_rec_end_date_string,5) between '1980-03-04' and '2002-03-04' AND    d_date_sk = ws_sold_date_sk) ORDER BY sum(ws_ext_discount_amt) LIMIT 100",sudf_nMonthsBefore_null,2.021,29923.66,1423.3053333333337,1.0,1.0602604360366807
